FIPS_x,state,county,target_2016,FIPS_y,target_2020
22119.0,LA,WEBSTER,1,22119.0,1
22121.0,LA,WEST BATON ROUGE,1,22121.0,1
22123.0,LA,WEST CARROLL,1,22123.0,1
22125.0,LA,WEST FELICIANA,1,22125.0,1
22127.0,LA,WINN,1,22127.0,1
23001.0,ME,ANDROSCOGGIN,1,23001.0,1
23003.0,ME,AROOSTOOK,1,23003.0,1
23005.0,ME,CUMBERLAND,0,23005.0,0
23007.0,ME,FRANKLIN,1,23007.0,1
23009.0,ME,HANCOCK,0,23009.0,0
23011.0,ME,KENNEBEC,1,23011.0,0
23013.0,ME,KNOX,0,23013.0,0
23015.0,ME,LINCOLN,0,23015.0,0
23017.0,ME,OXFORD,1,23017.0,1
23019.0,ME,PENOBSCOT,1,23019.0,1
23021.0,ME,PISCATAQUIS,1,23021.0,1
23023.0,ME,SAGADAHOC,0,23023.0,0
23025.0,ME,SOMERSET,1,23025.0,1
23027.0,ME,WALDO,0,23027.0,0
23029.0,ME,WASHINGTON,1,23029.0,1
23031.0,ME,YORK,0,23031.0,0
24001.0,MD,ALLEGANY,1,24001.0,0
24003.0,MD,ANNE ARUNDEL,0,24003.0,0
24005.0,MD,BALTIMORE,0,24005.0,0
24009.0,MD,CALVERT,1,24009.0,0
24011.0,MD,CAROLINE,1,24011.0,0
24013.0,MD,CARROLL,1,24013.0,0
24015.0,MD,CECIL,1,24015.0,0
24017.0,MD,CHARLES,0,24017.0,0
24019.0,MD,DORCHESTER,1,24019.0,0
24021.0,MD,FREDERICK,1,24021.0,0
24023.0,MD,GARRETT,1,24023.0,1
24025.0,MD,HARFORD,1,24025.0,0
24027.0,MD,HOWARD,0,24027.0,0
24029.0,MD,KENT,1,24029.0,0
24031.0,MD,MONTGOMERY,0,24031.0,0
24033.0,MD,PRINCE GEORGE'S,0,24033.0,0
24035.0,MD,QUEEN ANNE'S,1,24035.0,0
24039.0,MD,SOMERSET,1,24039.0,0
24041.0,MD,TALBOT,1,24041.0,0
24043.0,MD,WASHINGTON,1,24043.0,0
24045.0,MD,WICOMICO,1,24045.0,0
24047.0,MD,WORCESTER,1,24047.0,0
24510.0,MD,BALTIMORE CITY,0,24510.0,0
25001.0,MA,BARNSTABLE,0,25001.0,0
25003.0,MA,BERKSHIRE,0,25003.0,0
25005.0,MA,BRISTOL,0,25005.0,0
25007.0,MA,DUKES,0,25007.0,0
25009.0,MA,ESSEX,0,25009.0,0
25011.0,MA,FRANKLIN,0,25011.0,0
25013.0,MA,HAMPDEN,0,25013.0,0
25015.0,MA,HAMPSHIRE,0,25015.0,0
25017.0,MA,MIDDLESEX,0,25017.0,0
25019.0,MA,NANTUCKET,0,25019.0,0
25021.0,MA,NORFOLK,0,25021.0,0
25023.0,MA,PLYMOUTH,0,25023.0,0
25025.0,MA,SUFFOLK,0,25025.0,0
25027.0,MA,WORCESTER,0,25027.0,0
26001.0,MI,ALCONA,1,26001.0,1
26003.0,MI,ALGER,1,26003.0,1
26005.0,MI,ALLEGAN,1,26005.0,1
26007.0,MI,ALPENA,1,26007.0,1
26009.0,MI,ANTRIM,1,26009.0,1
26011.0,MI,ARENAC,1,26011.0,1
26013.0,MI,BARAGA,1,26013.0,1
26015.0,MI,BARRY,1,26015.0,1
26017.0,MI,BAY,1,26017.0,1
26019.0,MI,BENZIE,1,26019.0,1
26021.0,MI,BERRIEN,1,26021.0,1
26023.0,MI,BRANCH,1,26023.0,1
26025.0,MI,CALHOUN,1,26025.0,1
26027.0,MI,CASS,1,26027.0,1
26029.0,MI,CHARLEVOIX,1,26029.0,1
26031.0,MI,CHEBOYGAN,1,26031.0,1
26033.0,MI,CHIPPEWA,1,26033.0,1
26035.0,MI,CLARE,1,26035.0,1
26037.0,MI,CLINTON,1,26037.0,1
26039.0,MI,CRAWFORD,1,26039.0,1
26041.0,MI,DELTA,1,26041.0,1
26043.0,MI,DICKINSON,1,26043.0,1
26045.0,MI,EATON,1,26045.0,1
26047.0,MI,EMMET,1,26047.0,1
26049.0,MI,GENESEE,0,26049.0,0
26051.0,MI,GLADWIN,1,26051.0,1
26053.0,MI,GOGEBIC,1,26053.0,1
26055.0,MI,GRAND TRAVERSE,1,26055.0,1
26057.0,MI,GRATIOT,1,26057.0,1
26059.0,MI,HILLSDALE,1,26059.0,1
26061.0,MI,HOUGHTON,1,26061.0,1
26063.0,MI,HURON,1,26063.0,1
26065.0,MI,INGHAM,0,26065.0,0
26067.0,MI,IONIA,1,26067.0,1
26069.0,MI,IOSCO,1,26069.0,1
26071.0,MI,IRON,1,26071.0,1
26073.0,MI,ISABELLA,1,26073.0,1
26075.0,MI,JACKSON,1,26075.0,1
26077.0,MI,KALAMAZOO,0,26077.0,0
26079.0,MI,KALKASKA,1,26079.0,1
26081.0,MI,KENT,1,26081.0,0
26083.0,MI,KEWEENAW,1,26083.0,1
26085.0,MI,LAKE,1,26085.0,1
26087.0,MI,LAPEER,1,26087.0,1
26089.0,MI,LEELANAU,1,26089.0,0
26091.0,MI,LENAWEE,1,26091.0,1
26093.0,MI,LIVINGSTON,1,26093.0,1
26095.0,MI,LUCE,1,26095.0,1
26097.0,MI,MACKINAC,1,26097.0,1
26099.0,MI,MACOMB,1,26099.0,1
26101.0,MI,MANISTEE,1,26101.0,1
26103.0,MI,MARQUETTE,0,26103.0,0
26105.0,MI,MASON,1,26105.0,1
26107.0,MI,MECOSTA,1,26107.0,1
26109.0,MI,MENOMINEE,1,26109.0,1
26111.0,MI,MIDLAND,1,26111.0,1
26113.0,MI,MISSAUKEE,1,26113.0,1
26115.0,MI,MONROE,1,26115.0,1
26117.0,MI,MONTCALM,1,26117.0,1
26119.0,MI,MONTMORENCY,1,26119.0,1
26121.0,MI,MUSKEGON,0,26121.0,0
26123.0,MI,NEWAYGO,1,26123.0,1
26125.0,MI,OAKLAND,0,26125.0,0
26127.0,MI,OCEANA,1,26127.0,1
26129.0,MI,OGEMAW,1,26129.0,1
26131.0,MI,ONTONAGON,1,26131.0,1
26133.0,MI,OSCEOLA,1,26133.0,1
26135.0,MI,OSCODA,1,26135.0,1
26137.0,MI,OTSEGO,1,26137.0,1
26139.0,MI,OTTAWA,1,26139.0,1
26141.0,MI,PRESQUE ISLE,1,26141.0,1
26143.0,MI,ROSCOMMON,1,26143.0,1
26145.0,MI,SAGINAW,1,26145.0,0
26147.0,MI,ST. CLAIR,1,26147.0,1
26149.0,MI,ST. JOSEPH,1,26149.0,1
26151.0,MI,SANILAC,1,26151.0,1
26153.0,MI,SCHOOLCRAFT,1,26153.0,1
26155.0,MI,SHIAWASSEE,1,26155.0,1
26157.0,MI,TUSCOLA,1,26157.0,1
26159.0,MI,VAN BUREN,1,26159.0,1
26161.0,MI,WASHTENAW,0,26161.0,0
26163.0,MI,WAYNE,0,26163.0,0
26165.0,MI,WEXFORD,1,26165.0,1
27001.0,MN,AITKIN,1,27001.0,1
27003.0,MN,ANOKA,1,27003.0,1
27005.0,MN,BECKER,1,27005.0,1
27007.0,MN,BELTRAMI,1,27007.0,1
27009.0,MN,BENTON,1,27009.0,1
27011.0,MN,BIG STONE,1,27011.0,1
27013.0,MN,BLUE EARTH,1,27013.0,0
27015.0,MN,BROWN,1,27015.0,1
27017.0,MN,CARLTON,0,27017.0,0
27019.0,MN,CARVER,1,27019.0,1
27021.0,MN,CASS,1,27021.0,1
27023.0,MN,CHIPPEWA,1,27023.0,1
27025.0,MN,CHISAGO,1,27025.0,1
27027.0,MN,CLAY,1,27027.0,0
27029.0,MN,CLEARWATER,1,27029.0,1
27031.0,MN,COOK,0,27031.0,0
27033.0,MN,COTTONWOOD,1,27033.0,1
27035.0,MN,CROW WING,1,27035.0,1
27037.0,MN,DAKOTA,0,27037.0,0
27039.0,MN,DODGE,1,27039.0,1
27041.0,MN,DOUGLAS,1,27041.0,1
27043.0,MN,FARIBAULT,1,27043.0,1
27045.0,MN,FILLMORE,1,27045.0,1
27047.0,MN,FREEBORN,1,27047.0,1
27049.0,MN,GOODHUE,1,27049.0,1
27051.0,MN,GRANT,1,27051.0,1
27053.0,MN,HENNEPIN,0,27053.0,0
27055.0,MN,HOUSTON,1,27055.0,1
27057.0,MN,HUBBARD,1,27057.0,1
27059.0,MN,ISANTI,1,27059.0,1
27061.0,MN,ITASCA,1,27061.0,1
27063.0,MN,JACKSON,1,27063.0,1
27065.0,MN,KANABEC,1,27065.0,1
27067.0,MN,KANDIYOHI,1,27067.0,1
27069.0,MN,KITTSON,1,27069.0,1
27071.0,MN,KOOCHICHING,1,27071.0,1
27073.0,MN,LAC QUI PARLE,1,27073.0,1
27075.0,MN,LAKE,0,27075.0,0
27077.0,MN,LAKE OF THE WOODS,1,27077.0,1
27079.0,MN,LE SUEUR,1,27079.0,1
27081.0,MN,LINCOLN,1,27081.0,1
27083.0,MN,LYON,1,27083.0,1
27085.0,MN,MCLEOD,1,27085.0,1
27087.0,MN,MAHNOMEN,1,27087.0,1
27089.0,MN,MARSHALL,1,27089.0,1
27091.0,MN,MARTIN,1,27091.0,1
27093.0,MN,MEEKER,1,27093.0,1
27095.0,MN,MILLE LACS,1,27095.0,1
27097.0,MN,MORRISON,1,27097.0,1
27099.0,MN,MOWER,1,27099.0,1
27101.0,MN,MURRAY,1,27101.0,1
27103.0,MN,NICOLLET,1,27103.0,0
27105.0,MN,NOBLES,1,27105.0,1
27107.0,MN,NORMAN,1,27107.0,1
27109.0,MN,OLMSTED,0,27109.0,0
27111.0,MN,OTTER TAIL,1,27111.0,1
27113.0,MN,PENNINGTON,1,27113.0,1
27115.0,MN,PINE,1,27115.0,1
27117.0,MN,PIPESTONE,1,27117.0,1
27119.0,MN,POLK,1,27119.0,1
27121.0,MN,POPE,1,27121.0,1
27123.0,MN,RAMSEY,0,27123.0,0
27125.0,MN,RED LAKE,1,27125.0,1
27127.0,MN,REDWOOD,1,27127.0,1
27129.0,MN,RENVILLE,1,27129.0,1
27131.0,MN,RICE,1,27131.0,1
27133.0,MN,ROCK,1,27133.0,1
27135.0,MN,ROSEAU,1,27135.0,1
27137.0,MN,SAINT LOUIS,0,27137.0,0
27139.0,MN,SCOTT,1,27139.0,1
27141.0,MN,SHERBURNE,1,27141.0,1
27143.0,MN,SIBLEY,1,27143.0,1
27145.0,MN,STEARNS,1,27145.0,1
27147.0,MN,STEELE,1,27147.0,1
27149.0,MN,STEVENS,1,27149.0,1
27151.0,MN,SWIFT,1,27151.0,1
27153.0,MN,TODD,1,27153.0,1
27155.0,MN,TRAVERSE,1,27155.0,1
27157.0,MN,WABASHA,1,27157.0,1
27159.0,MN,WADENA,1,27159.0,1
27161.0,MN,WASECA,1,27161.0,1
27163.0,MN,WASHINGTON,0,27163.0,0
27165.0,MN,WATONWAN,1,27165.0,1
27167.0,MN,WILKIN,1,27167.0,1
27169.0,MN,WINONA,1,27169.0,0
27171.0,MN,WRIGHT,1,27171.0,1
27173.0,MN,YELLOW MEDICINE,1,27173.0,1
28001.0,MS,ADAMS,0,28001.0,0
28003.0,MS,ALCORN,1,28003.0,1
28005.0,MS,AMITE,1,28005.0,1
28007.0,MS,ATTALA,1,28007.0,1
28009.0,MS,BENTON,1,28009.0,1
28011.0,MS,BOLIVAR,0,28011.0,0
28013.0,MS,CALHOUN,1,28013.0,1
28015.0,MS,CARROLL,1,28015.0,1
28017.0,MS,CHICKASAW,1,28017.0,1
28019.0,MS,CHOCTAW,1,28019.0,1
28021.0,MS,CLAIBORNE,0,28021.0,0
28023.0,MS,CLARKE,1,28023.0,1
28025.0,MS,CLAY,0,28025.0,0
28027.0,MS,COAHOMA,0,28027.0,0
28029.0,MS,COPIAH,0,28029.0,0
28031.0,MS,COVINGTON,1,28031.0,1
28033.0,MS,DESOTO,1,28033.0,1
28035.0,MS,FORREST,1,28035.0,1
28037.0,MS,FRANKLIN,1,28037.0,1
28039.0,MS,GEORGE,1,28039.0,1
28041.0,MS,GREENE,1,28041.0,1
28043.0,MS,GRENADA,1,28043.0,1
28045.0,MS,HANCOCK,1,28045.0,1
28047.0,MS,HARRISON,1,28047.0,1
28049.0,MS,HINDS,0,28049.0,0
28051.0,MS,HOLMES,0,28051.0,0
28053.0,MS,HUMPHREYS,0,28053.0,0
28055.0,MS,ISSAQUENA,0,28055.0,0
28057.0,MS,ITAWAMBA,1,28057.0,1
28059.0,MS,JACKSON,1,28059.0,1
28061.0,MS,JASPER,0,28061.0,0
28063.0,MS,JEFFERSON,0,28063.0,0
28065.0,MS,JEFFERSON DAVIS,0,28065.0,0
28067.0,MS,JONES,1,28067.0,1
28069.0,MS,KEMPER,0,28069.0,0
28071.0,MS,LAFAYETTE,1,28071.0,1
28073.0,MS,LAMAR,1,28073.0,1
28075.0,MS,LAUDERDALE,1,28075.0,1
28077.0,MS,LAWRENCE,1,28077.0,1
28079.0,MS,LEAKE,1,28079.0,1
28081.0,MS,LEE,1,28081.0,1
28083.0,MS,LEFLORE,0,28083.0,0
28085.0,MS,LINCOLN,1,28085.0,1
28087.0,MS,LOWNDES,1,28087.0,1
28089.0,MS,MADISON,1,28089.0,1
28091.0,MS,MARION,1,28091.0,1
28093.0,MS,MARSHALL,0,28093.0,0
28095.0,MS,MONROE,1,28095.0,1
28097.0,MS,MONTGOMERY,1,28097.0,1
28099.0,MS,NESHOBA,1,28099.0,1
28101.0,MS,NEWTON,1,28101.0,1
28103.0,MS,NOXUBEE,0,28103.0,0
28105.0,MS,OKTIBBEHA,0,28105.0,0
28107.0,MS,PANOLA,1,28107.0,1
28109.0,MS,PEARL RIVER,1,28109.0,1
28111.0,MS,PERRY,1,28111.0,1
28113.0,MS,PIKE,0,28113.0,0
28115.0,MS,PONTOTOC,1,28115.0,1
28117.0,MS,PRENTISS,1,28117.0,1
28119.0,MS,QUITMAN,0,28119.0,0
28121.0,MS,RANKIN,1,28121.0,1
28123.0,MS,SCOTT,1,28123.0,1
28125.0,MS,SHARKEY,0,28125.0,0
28127.0,MS,SIMPSON,1,28127.0,1
28129.0,MS,SMITH,1,28129.0,1
28131.0,MS,STONE,1,28131.0,1
28133.0,MS,SUNFLOWER,0,28133.0,0
28135.0,MS,TALLAHATCHIE,0,28135.0,0
28137.0,MS,TATE,1,28137.0,1
28139.0,MS,TIPPAH,1,28139.0,1
28141.0,MS,TISHOMINGO,1,28141.0,1
28143.0,MS,TUNICA,0,28143.0,0
28145.0,MS,UNION,1,28145.0,1
28147.0,MS,WALTHALL,1,28147.0,1
28149.0,MS,WARREN,1,28149.0,0
28151.0,MS,WASHINGTON,0,28151.0,0
28153.0,MS,WAYNE,1,28153.0,1
28155.0,MS,WEBSTER,1,28155.0,1
28157.0,MS,WILKINSON,0,28157.0,0
28159.0,MS,WINSTON,1,28159.0,1
28161.0,MS,YALOBUSHA,1,28161.0,1
28163.0,MS,YAZOO,0,28163.0,0
29001.0,MO,ADAIR,1,29001.0,1
29003.0,MO,ANDREW,1,29003.0,1
29005.0,MO,ATCHISON,1,29005.0,1
29007.0,MO,AUDRAIN,1,29007.0,1
29009.0,MO,BARRY,1,29009.0,1
29011.0,MO,BARTON,1,29011.0,1
29013.0,MO,BATES,1,29013.0,1
29015.0,MO,BENTON,1,29015.0,1
29017.0,MO,BOLLINGER,1,29017.0,1
29019.0,MO,BOONE,0,29019.0,0
29021.0,MO,BUCHANAN,1,29021.0,1
29023.0,MO,BUTLER,1,29023.0,1
29025.0,MO,CALDWELL,1,29025.0,1
29027.0,MO,CALLAWAY,1,29027.0,1
29029.0,MO,CAMDEN,1,29029.0,1
29031.0,MO,CAPE GIRARDEAU,1,29031.0,1
29033.0,MO,CARROLL,1,29033.0,1
29035.0,MO,CARTER,1,29035.0,1
29037.0,MO,CASS,1,29037.0,1
29039.0,MO,CEDAR,1,29039.0,1
29041.0,MO,CHARITON,1,29041.0,1
29043.0,MO,CHRISTIAN,1,29043.0,1
29045.0,MO,CLARK,1,29045.0,1
29047.0,MO,CLAY,1,29047.0,1
29049.0,MO,CLINTON,1,29049.0,1
29051.0,MO,COLE,1,29051.0,1
29053.0,MO,COOPER,1,29053.0,1
29055.0,MO,CRAWFORD,1,29055.0,1
29057.0,MO,DADE,1,29057.0,1
29059.0,MO,DALLAS,1,29059.0,1
29061.0,MO,DAVIESS,1,29061.0,1
29063.0,MO,DEKALB,1,29063.0,1
29065.0,MO,DENT,1,29065.0,1
29067.0,MO,DOUGLAS,1,29067.0,1
29069.0,MO,DUNKLIN,1,29069.0,1
29071.0,MO,FRANKLIN,1,29071.0,1
29073.0,MO,GASCONADE,1,29073.0,1
29075.0,MO,GENTRY,1,29075.0,1
29077.0,MO,GREENE,1,29077.0,1
29079.0,MO,GRUNDY,1,29079.0,1
29081.0,MO,HARRISON,1,29081.0,1
29083.0,MO,HENRY,1,29083.0,1
29085.0,MO,HICKORY,1,29085.0,1
29087.0,MO,HOLT,1,29087.0,1
29089.0,MO,HOWARD,1,29089.0,1
29091.0,MO,HOWELL,1,29091.0,1
29093.0,MO,IRON,1,29093.0,1
29095.0,MO,JACKSON,1,29095.0,1
29097.0,MO,JASPER,1,29097.0,1
29099.0,MO,JEFFERSON,1,29099.0,1
29101.0,MO,JOHNSON,1,29101.0,1
29103.0,MO,KNOX,1,29103.0,1
29105.0,MO,LACLEDE,1,29105.0,1
29107.0,MO,LAFAYETTE,1,29107.0,1
29109.0,MO,LAWRENCE,1,29109.0,1
29111.0,MO,LEWIS,1,29111.0,1
29113.0,MO,LINCOLN,1,29113.0,1
29115.0,MO,LINN,1,29115.0,1
29117.0,MO,LIVINGSTON,1,29117.0,1
29119.0,MO,MCDONALD,1,29119.0,1
29121.0,MO,MACON,1,29121.0,1
29123.0,MO,MADISON,1,29123.0,1
29125.0,MO,MARIES,1,29125.0,1
29127.0,MO,MARION,1,29127.0,1
29129.0,MO,MERCER,1,29129.0,1
29131.0,MO,MILLER,1,29131.0,1
29133.0,MO,MISSISSIPPI,1,29133.0,1
29135.0,MO,MONITEAU,1,29135.0,1
29137.0,MO,MONROE,1,29137.0,1
29139.0,MO,MONTGOMERY,1,29139.0,1
29141.0,MO,MORGAN,1,29141.0,1
29143.0,MO,NEW MADRID,1,29143.0,1
29145.0,MO,NEWTON,1,29145.0,1
29147.0,MO,NODAWAY,1,29147.0,1
29149.0,MO,OREGON,1,29149.0,1
29151.0,MO,OSAGE,1,29151.0,1
29153.0,MO,OZARK,1,29153.0,1
29155.0,MO,PEMISCOT,1,29155.0,1
29157.0,MO,PERRY,1,29157.0,1
29159.0,MO,PETTIS,1,29159.0,1
29161.0,MO,PHELPS,1,29161.0,1
29163.0,MO,PIKE,1,29163.0,1
29165.0,MO,PLATTE,1,29165.0,1
29167.0,MO,POLK,1,29167.0,1
29169.0,MO,PULASKI,1,29169.0,1
29171.0,MO,PUTNAM,1,29171.0,1
29173.0,MO,RALLS,1,29173.0,1
29175.0,MO,RANDOLPH,1,29175.0,1
29177.0,MO,RAY,1,29177.0,1
29179.0,MO,REYNOLDS,1,29179.0,1
29181.0,MO,RIPLEY,1,29181.0,1
29183.0,MO,ST. CHARLES,1,29183.0,1
29185.0,MO,ST. CLAIR,1,29185.0,1
29186.0,MO,STE. GENEVIEVE,1,29186.0,1
29187.0,MO,ST. FRANCOIS,1,29187.0,1
29189.0,MO,ST. LOUIS COUNTY,0,29189.0,0
29195.0,MO,SALINE,1,29195.0,1
29197.0,MO,SCHUYLER,1,29197.0,1
29199.0,MO,SCOTLAND,1,29199.0,1
29201.0,MO,SCOTT,1,29201.0,1
29203.0,MO,SHANNON,1,29203.0,1
29205.0,MO,SHELBY,1,29205.0,1
29207.0,MO,STODDARD,1,29207.0,1
29209.0,MO,STONE,1,29209.0,1
29211.0,MO,SULLIVAN,1,29211.0,1
29213.0,MO,TANEY,1,29213.0,1
29215.0,MO,TEXAS,1,29215.0,1
29217.0,MO,VERNON,1,29217.0,1
29219.0,MO,WARREN,1,29219.0,1
29221.0,MO,WASHINGTON,1,29221.0,1
29223.0,MO,WAYNE,1,29223.0,1
29225.0,MO,WEBSTER,1,29225.0,1
29227.0,MO,WORTH,1,29227.0,1
29229.0,MO,WRIGHT,1,29229.0,1
29510.0,MO,ST. LOUIS CITY,0,29510.0,0
30001.0,MT,BEAVERHEAD,1,30001.0,1
30003.0,MT,BIG HORN,0,30003.0,0
30005.0,MT,BLAINE,1,30005.0,0
30007.0,MT,BROADWATER,1,30007.0,1
30009.0,MT,CARBON,1,30009.0,1
30011.0,MT,CARTER,1,30011.0,1
30013.0,MT,CASCADE,1,30013.0,1
30015.0,MT,CHOUTEAU,1,30015.0,1
30017.0,MT,CUSTER,1,30017.0,1
30019.0,MT,DANIELS,1,30019.0,1
30021.0,MT,DAWSON,1,30021.0,1
30023.0,MT,DEER LODGE,0,30023.0,0
30025.0,MT,FALLON,1,30025.0,1
30027.0,MT,FERGUS,1,30027.0,1
30029.0,MT,FLATHEAD,1,30029.0,1
30031.0,MT,GALLATIN,0,30031.0,0
30033.0,MT,GARFIELD,1,30033.0,1
30035.0,MT,GLACIER,0,30035.0,0
30037.0,MT,GOLDEN VALLEY,1,30037.0,1
30039.0,MT,GRANITE,1,30039.0,1
30041.0,MT,HILL,1,30041.0,1
30043.0,MT,JEFFERSON,1,30043.0,1
30045.0,MT,JUDITH BASIN,1,30045.0,1
30047.0,MT,LAKE,1,30047.0,1
30049.0,MT,LEWIS AND CLARK,1,30049.0,1
30051.0,MT,LIBERTY,1,30051.0,1
30053.0,MT,LINCOLN,1,30053.0,1
30055.0,MT,MCCONE,1,30055.0,1
30057.0,MT,MADISON,1,30057.0,1
30059.0,MT,MEAGHER,1,30059.0,1
30061.0,MT,MINERAL,1,30061.0,1
30063.0,MT,MISSOULA,0,30063.0,0
30065.0,MT,MUSSELSHELL,1,30065.0,1
30067.0,MT,PARK,1,30067.0,1
30069.0,MT,PETROLEUM,1,30069.0,1
30071.0,MT,PHILLIPS,1,30071.0,1
30073.0,MT,PONDERA,1,30073.0,1
30075.0,MT,POWDER RIVER,1,30075.0,1
30077.0,MT,POWELL,1,30077.0,1
30079.0,MT,PRAIRIE,1,30079.0,1
30081.0,MT,RAVALLI,1,30081.0,1
30083.0,MT,RICHLAND,1,30083.0,1
30085.0,MT,ROOSEVELT,1,30085.0,1
30087.0,MT,ROSEBUD,1,30087.0,1
30089.0,MT,SANDERS,1,30089.0,1
30091.0,MT,SHERIDAN,1,30091.0,1
30093.0,MT,SILVER BOW,0,30093.0,0
30095.0,MT,STILLWATER,1,30095.0,1
30097.0,MT,SWEET GRASS,1,30097.0,1
30099.0,MT,TETON,1,30099.0,1
30101.0,MT,TOOLE,1,30101.0,1
30103.0,MT,TREASURE,1,30103.0,1
30105.0,MT,VALLEY,1,30105.0,1
30107.0,MT,WHEATLAND,1,30107.0,1
30109.0,MT,WIBAUX,1,30109.0,1
30111.0,MT,YELLOWSTONE,1,30111.0,1
31001.0,NE,ADAMS,1,31001.0,1
31003.0,NE,ANTELOPE,1,31003.0,1
31005.0,NE,ARTHUR,1,31005.0,1
31007.0,NE,BANNER,1,31007.0,1
31009.0,NE,BLAINE,1,31009.0,1
31011.0,NE,BOONE,1,31011.0,1
31013.0,NE,BOX BUTTE,1,31013.0,1
31015.0,NE,BOYD,1,31015.0,1
31017.0,NE,BROWN,1,31017.0,1
31019.0,NE,BUFFALO,1,31019.0,1
31021.0,NE,BURT,1,31021.0,1
31023.0,NE,BUTLER,1,31023.0,1
31025.0,NE,CASS,1,31025.0,1
31027.0,NE,CEDAR,1,31027.0,1
31029.0,NE,CHASE,1,31029.0,1
31031.0,NE,CHERRY,1,31031.0,1
31033.0,NE,CHEYENNE,1,31033.0,1
31035.0,NE,CLAY,1,31035.0,1
31037.0,NE,COLFAX,1,31037.0,1
31039.0,NE,CUMING,1,31039.0,1
31041.0,NE,CUSTER,1,31041.0,1
31043.0,NE,DAKOTA,1,31043.0,1
31045.0,NE,DAWES,1,31045.0,1
31047.0,NE,DAWSON,1,31047.0,1
31049.0,NE,DEUEL,1,31049.0,1
31051.0,NE,DIXON,1,31051.0,1
31053.0,NE,DODGE,1,31053.0,1
31055.0,NE,DOUGLAS,0,31055.0,0
31057.0,NE,DUNDY,1,31057.0,1
31059.0,NE,FILLMORE,1,31059.0,1
31061.0,NE,FRANKLIN,1,31061.0,1
31063.0,NE,FRONTIER,1,31063.0,1
31065.0,NE,FURNAS,1,31065.0,1
31067.0,NE,GAGE,1,31067.0,1
31069.0,NE,GARDEN,1,31069.0,1
31071.0,NE,GARFIELD,1,31071.0,1
31073.0,NE,GOSPER,1,31073.0,1
31075.0,NE,GRANT,1,31075.0,1
31077.0,NE,GREELEY,1,31077.0,1
31079.0,NE,HALL,1,31079.0,1
31081.0,NE,HAMILTON,1,31081.0,1
31083.0,NE,HARLAN,1,31083.0,1
31085.0,NE,HAYES,1,31085.0,1
31087.0,NE,HITCHCOCK,1,31087.0,1
31089.0,NE,HOLT,1,31089.0,1
31091.0,NE,HOOKER,1,31091.0,1
31093.0,NE,HOWARD,1,31093.0,1
31095.0,NE,JEFFERSON,1,31095.0,1
31097.0,NE,JOHNSON,1,31097.0,1
31099.0,NE,KEARNEY,1,31099.0,1
31101.0,NE,KEITH,1,31101.0,1
31103.0,NE,KEYA PAHA,1,31103.0,1
31105.0,NE,KIMBALL,1,31105.0,1
31107.0,NE,KNOX,1,31107.0,1
31109.0,NE,LANCASTER,0,31109.0,0
31111.0,NE,LINCOLN,1,31111.0,1
31113.0,NE,LOGAN,1,31113.0,1
31115.0,NE,LOUP,1,31115.0,1
31117.0,NE,MCPHERSON,1,31117.0,1
31119.0,NE,MADISON,1,31119.0,1
31121.0,NE,MERRICK,1,31121.0,1
31123.0,NE,MORRILL,1,31123.0,1
31125.0,NE,NANCE,1,31125.0,1
31127.0,NE,NEMAHA,1,31127.0,1
31129.0,NE,NUCKOLLS,1,31129.0,1
31131.0,NE,OTOE,1,31131.0,1
31133.0,NE,PAWNEE,1,31133.0,1
31135.0,NE,PERKINS,1,31135.0,1
31137.0,NE,PHELPS,1,31137.0,1
31139.0,NE,PIERCE,1,31139.0,1
31141.0,NE,PLATTE,1,31141.0,1
31143.0,NE,POLK,1,31143.0,1
31145.0,NE,RED WILLOW,1,31145.0,1
31147.0,NE,RICHARDSON,1,31147.0,1
31149.0,NE,ROCK,1,31149.0,1
31151.0,NE,SALINE,1,31151.0,1
31153.0,NE,SARPY,1,31153.0,1
31155.0,NE,SAUNDERS,1,31155.0,1
31157.0,NE,SCOTTS BLUFF,1,31157.0,1
31159.0,NE,SEWARD,1,31159.0,1
31161.0,NE,SHERIDAN,1,31161.0,1
31163.0,NE,SHERMAN,1,31163.0,1
31165.0,NE,SIOUX,1,31165.0,1
31167.0,NE,STANTON,1,31167.0,1
31169.0,NE,THAYER,1,31169.0,1
31171.0,NE,THOMAS,1,31171.0,1
31173.0,NE,THURSTON,1,31173.0,1
31175.0,NE,VALLEY,1,31175.0,1
31177.0,NE,WASHINGTON,1,31177.0,1
31179.0,NE,WAYNE,1,31179.0,1
31181.0,NE,WEBSTER,1,31181.0,1
31183.0,NE,WHEELER,1,31183.0,1
31185.0,NE,YORK,1,31185.0,1
32001.0,NV,CHURCHILL,1,32001.0,1
32003.0,NV,CLARK,0,32003.0,0
32005.0,NV,DOUGLAS,1,32005.0,1
32007.0,NV,ELKO,1,32007.0,1
32009.0,NV,ESMERALDA,1,32009.0,1
32011.0,NV,EUREKA,1,32011.0,1
32013.0,NV,HUMBOLDT,1,32013.0,1
32015.0,NV,LANDER,1,32015.0,1
32017.0,NV,LINCOLN,1,32017.0,1
32019.0,NV,LYON,1,32019.0,1
32021.0,NV,MINERAL,1,32021.0,1
32023.0,NV,NYE,1,32023.0,1
32027.0,NV,PERSHING,1,32027.0,1
32029.0,NV,STOREY,1,32029.0,1
