,skew_diff,FIPS,county,state,Population(2010),Total Areami²,Latitude,Longitude
2882,18.03,51041.0,CHESTERFIELD,VA,316236,436.955,37.37843,-77.58584
734,17.995,17193.0,WHITE,IL,14665,501.861,38.08737,-88.17858
1942,17.98,37019.0,BRUNSWICK,NC,107431,1049.824,34.0387,-78.22768
1624,17.965,29199.0,SCOTLAND,MO,4843,439.296,40.44768,-92.14282
49,17.915,1049.0,DEKALB,AL,71109,778.685,34.46092,-85.80399
48,17.915,1049.0,DEKALB,AL,71109,778.685,34.46092,-85.80399
1596,17.91,29141.0,MORGAN,MO,20565,614.021,38.4208,-92.87483
1159,17.91,22007.0,ASSUMPTION,LA,23421,364.530,29.89988,-91.05052
1996,17.9,37127.0,NASH,NC,95840,542.769,35.96594,-77.98755
671,17.88,17067.0,HANCOCK,IL,19104,814.396,40.40579,-91.16798
3080,17.865,54091.0,TAYLOR,WV,16895,175.679,39.32907,-80.04562
42,17.84,1043.0,CULLMAN,AL,80406,755.021,34.13192,-86.86926
43,17.84,1043.0,CULLMAN,AL,80406,755.021,34.13192,-86.86926
2240,17.84,40133.0,SEMINOLE,OK,25482,640.474,35.15836,-96.60285
181,17.84,5053.0,GRANT,AR,17853,632.930,34.28806,-92.42398
2299,17.834999999999997,42025.0,CARBON,PA,65249,387.387,40.91783,-75.70942
634,17.82,16081.0,TETON,ID,10170,450.560,43.76099,-111.21176
1948,17.82,37031.0,CARTERET,NC,66469,1340.625,34.85831,-76.52696
1405,17.814999999999998,27097.0,MORRISON,MN,33198,1153.387,46.02048,-94.26661
2115,17.8,39059.0,GUERNSEY,OH,40087,528.303,40.05666,-81.49787
2000,17.785,37135.0,ORANGE,NC,133801,401.428,36.06249,-79.11935
1182,17.775,22053.0,JEFFERSON DAVIS,LA,31594,658.555,30.26952,-92.81622
2607,17.775,48085.0,COLLIN,TX,782341,886.104,33.19388,-96.57815
1973,17.755,37081.0,GUILFORD,NC,488406,657.628,36.07906,-79.78866
650,17.754999999999995,17025.0,CLAY,IL,13815,469.592,38.74731,-88.48378
1954,17.75,37043.0,CLAY,NC,10587,220.629,35.05299,-83.75226
802,17.75,18125.0,PIKE,IN,12845,341.094,38.39789,-87.23253
2044,17.744999999999997,38023.0,DIVIDE,ND,2071,1294.229,48.81814,-103.49765
2942,17.744999999999997,51169.0,SCOTT,VA,23177,538.639,36.71277,-82.61362
2624,17.735,48119.0,DELTA,TX,5231,277.932,33.38593,-95.67335
3078,17.715,54087.0,ROANE,WV,14926,483.719,38.74303,-81.3545
2070,17.705000000000002,38075.0,RENVILLE,ND,2470,892.747,48.71278,-101.65815
1291,17.685,26035.0,CLARE,MI,30926,575.339,43.99113,-84.83832
1586,17.67,29121.0,MACON,MO,15566,812.372,39.82979,-92.56434
2039,17.65,38013.0,BURKE,ND,1968,1128.925,48.78645,-102.52008
2205,17.65,40063.0,HUGHES,OK,14003,814.881,35.05293,-96.25118
2660,17.644999999999996,48191.0,HALL,TX,3353,904.097,34.45318,-100.57634
94,17.635,1095.0,MARSHALL,AL,93019,623.179,34.30956,-86.32166
95,17.635,1095.0,MARSHALL,AL,93019,623.179,34.30956,-86.32166
2685,17.63,48241.0,JASPER,TX,35710,969.697,30.75293,-94.02229
2027,17.62,37189.0,WATAUGA,NC,51079,313.453,36.23537,-81.70991
1595,17.615000000000002,29139.0,MONTGOMERY,MO,12236,542.008,38.93516,-91.46543
2722,17.615000000000002,48315.0,MARION,TX,10546,420.322,32.79775,-94.35767
2125,17.6,39079.0,JACKSON,OH,33225,421.534,39.01347,-82.61414
2781,17.58,48433.0,STONEWALL,TX,1490,920.243,33.17958,-100.2538
2247,17.58,40147.0,WASHINGTON,OK,50976,424.268,36.70438,-95.90615
2980,17.564999999999998,51700.0,NEWPORT NEWS,VA,180719,119.477,37.07597,-76.52171
2487,17.545,47035.0,CUMBERLAND,TN,56053,684.819,35.95239,-84.99476
642,17.520000000000003,17009.0,BROWN,IL,6937,307.205,39.96206,-90.75031
1101,17.49,21131.0,LESLIE,KY,11310,404.447,37.08784,-83.38861
1951,17.485,37037.0,CHATHAM,NC,63505,709.831,35.70499,-79.25145
2234,17.46,40121.0,PITTSBURG,OK,45837,1377.826,34.92554,-95.74813
481,17.455,13103.0,EFFINGHAM,GA,52250,482.931,32.36171,-81.34333
2540,17.44,47141.0,PUTNAM,TN,72321,402.564,36.1408,-85.49692
2603,17.435000000000002,48077.0,CLAY,TX,10752,1116.754,33.7859,-98.21291
2987,17.415,51760.0,RICHMOND,VA,204214,62.462,37.53139,-77.476
2112,17.39,39053.0,GALLIA,OH,30934,471.196,38.81704,-82.30174
2239,17.39,40131.0,ROGERS,OK,86905,711.497,36.37808,-95.60133
651,17.38,17027.0,CLINTON,IL,37762,503.271,38.60642,-89.42313
1630,17.36,29211.0,SULLIVAN,MO,6714,651.504,40.20958,-93.10978
2223,17.345,40099.0,MURRAY,OK,13488,425.094,34.48576,-97.07155
217,17.340000000000003,5125.0,SALINE,AR,107118,730.490,34.64852,-92.67446
461,17.325000000000003,13063.0,CLAYTON,GA,259424,144.332,33.55224,-84.41297
2555,17.314999999999998,47171.0,UNICOI,TN,18313,186.493,36.10021,-82.41824
2310,17.314999999999998,42047.0,ELK,PA,31946,832.307,41.42733,-78.65393
2459,17.295,46111.0,SANBORN,SD,2355,570.476,44.02103,-98.0921
2481,17.29,47023.0,CHESTER,TN,17131,285.958,35.41663,-88.6055
2762,17.265,48395.0,ROBERTSON,TX,16622,865.353,31.02548,-96.51494
3082,17.26,54095.0,TYLER,WV,9208,260.697,39.46598,-80.87949
3087,17.23,54105.0,WIRT,WV,5717,234.766,39.02003,-81.38297
2340,17.224999999999998,42107.0,SCHUYLKILL,PA,148289,782.815,40.70369,-76.2178
1156,17.215000000000003,22001.0,ACADIA,LA,61773,657.454,30.29149,-92.41103
1299,17.205000000000002,26051.0,GLADWIN,MI,25692,515.930,43.98975,-84.38981
2621,17.205,48113.0,DALLAS,TX,2368139,908.614,32.76698,-96.77842
1613,17.195,29175.0,RANDOLPH,MO,25414,487.825,39.4416,-92.49272
445,17.189999999999998,13029.0,BRYAN,GA,30233,454.456,32.01796,-81.43854
2845,17.180000000000003,49053.0,WASHINGTON,UT,138115,2429.952,37.26253,-113.4878
1529,17.14,29007.0,AUDRAIN,MO,25529,696.822,39.21448,-91.84341
1393,17.134999999999998,27073.0,LAC QUI PARLE,MN,7259,778.011,44.99985,-96.17683
2212,17.13,40077.0,LATIMER,OK,11154,729.113,34.87513,-95.27226
2733,17.125,48337.0,MONTAGUE,TX,19719,938.276,33.67628,-97.72474
2183,17.115000000000002,40019.0,CARTER,OK,47557,833.764,34.25184,-97.28792
182,17.105,5055.0,GREENE,AR,42090,579.563,36.11992,-90.56524
1566,17.095000000000002,29081.0,HARRISON,MO,8957,726.405,40.34562,-93.99258
2001,17.085,37137.0,PAMLICO,NC,13144,566.750,35.14746,-76.66506
171,17.085,5033.0,CRAWFORD,AR,61948,604.242,35.58304,-94.23622
177,17.06,5045.0,FAULKNER,AR,113237,664.072,35.14635,-92.32465
1976,17.035,37087.0,HAYWOOD,NC,59036,554.625,35.55709,-82.9728
1542,17.034999999999997,29033.0,CARROLL,MO,9295,701.391,39.42737,-93.50022
1983,17.025,37101.0,JOHNSTON,NC,168878,795.504,35.5134,-78.36726
2222,17.0,40097.0,MAYES,OK,41259,683.512,36.3038,-95.23563
215,17.0,5121.0,RANDOLPH,AR,17969,656.040,36.34129,-91.02844
33,16.97,1033.0,COLBERT,AL,54428,622.129,34.70311,-87.80145
32,16.97,1033.0,COLBERT,AL,54428,622.129,34.70311,-87.80145
1109,16.97,21147.0,MCCREARY,KY,18306,430.947,36.73113,-84.49105
1584,16.97,29117.0,LIVINGSTON,MO,15195,538.567,39.77858,-93.5482
2236,16.97,40125.0,POTTAWATOMIE,OK,69442,793.403,35.21139,-96.957
3055,16.965,54041.0,LEWIS,WV,16372,389.646,38.98884,-80.49551
2664,16.955,48199.0,HARDIN,TX,54635,897.552,30.32961,-94.39314
2250,16.955,40153.0,WOODWARD,OK,20081,1246.142,36.42561,-99.27366
1960,16.945,37055.0,DARE,NC,33920,1562.564,35.60626,-75.76753
655,16.924999999999997,17035.0,CUMBERLAND,IL,11048,347.003,39.27312,-88.24061
1625,16.915,29201.0,SCOTT,MO,39191,425.857,37.04779,-89.56809
3051,16.91,54033.0,HARRISON,WV,69099,416.518,39.27919,-80.38648
1569,16.909999999999997,29087.0,HOLT,MO,4912,470.353,40.09572,-95.21907
223,16.900000000000002,5137.0,STONE,AR,12394,609.432,35.85698,-92.14049
1045,16.895000000000003,21019.0,BOYD,KY,49542,162.022,38.36,-82.6814
132,16.895,1133.0,WINSTON,AL,24484,631.868,34.15588,-87.36414
133,16.895,1133.0,WINSTON,AL,24484,631.868,34.15588,-87.36414
1316,16.89,26085.0,LAKE,MI,11539,574.280,43.99518,-85.8114
158,16.880000000000003,5007.0,BENTON,AR,221339,883.906,36.33782,-94.25618
2138,16.87,39105.0,MEIGS,OH,23770,433.001,39.0898,-82.02839
1545,16.855,29039.0,CEDAR,MO,13982,498.654,37.73365,-93.85001
2823,16.85,49009.0,DAGGETT,UT,1059,720.709,40.89009,-109.50578
2289,16.845,42005.0,ARMSTRONG,PA,68941,663.843,40.81237,-79.46412
724,16.815,17173.0,SHELBY,IL,22363,768.070,39.38492,-88.79886
2846,16.805,49055.0,WAYNE,UT,2778,2466.489,38.26122,-110.99032
225,16.79,5141.0,VAN BUREN,AR,17295,724.284,35.58295,-92.51597
197,16.79,5085.0,LONOKE,AR,68356,802.840,34.75511,-91.89413
2480,16.785,47021.0,CHEATHAM,TN,39105,307.056,36.25518,-87.10081
1933,16.785,37001.0,ALAMANCE,NC,151131,434.737,36.04197,-79.39993
2214,16.78,40081.0,LINCOLN,OK,34273,965.679,35.70311,-96.88139
516,16.775,13173.0,LANIER,GA,10078,199.788,31.03819,-83.06316
1990,16.775,37115.0,MADISON,NC,20764,451.437,35.86408,-82.71273
1368,16.77,27023.0,CHIPPEWA,MN,12441,587.777,45.02862,-95.5641
589,16.77,13321.0,WORTH,GA,21679,574.755,31.55177,-83.84996
2767,16.759999999999998,48405.0,SAN AUGUSTINE,TX,8865,592.297,31.38244,-94.16318
1151,16.75,21231.0,WAYNE,KY,20813,484.161,36.80201,-84.83044
1958,16.715,37051.0,CUMBERLAND,NC,319431,658.367,35.05019,-78.82871
2730,16.695,48331.0,MILAM,TX,24757,1021.771,30.79124,-96.98439
1258,16.66,24047.0,WORCESTER,MD,51454,694.859,38.22213,-75.30993
173,16.655,5037.0,CROSS,AR,17870,622.307,35.29125,-90.77389
1073,16.654999999999998,21075.0,FULTON,KY,6813,230.619,36.55262,-89.18772
2232,16.650000000000002,40117.0,PAWNEE,OK,16577,594.765,36.3137,-96.69666
2768,16.650000000000002,48407.0,SAN JACINTO,TX,26384,627.911,30.57421,-95.16285
207,16.634999999999998,5105.0,PERRY,AR,10445,560.533,34.94636,-92.92687
198,16.61,5087.0,MADISON,AR,15717,837.080,36.01254,-93.72405
2518,16.605,47097.0,LAUDERDALE,TN,27815,507.581,35.76295,-89.62773
2217,16.6,40087.0,MCCLAIN,OK,34506,580.253,35.01641,-97.44981
1056,16.585,21041.0,CARROLL,KY,10811,137.315,38.66828,-85.12408
2176,16.58,40005.0,ATOKA,OK,14182,989.912,34.37481,-96.0347
677,16.58,17079.0,JASPER,IL,9698,498.120,39.00487,-88.15076
2057,16.564999999999998,38049.0,MCHENRY,ND,5395,1911.543,48.23384,-100.63326
1972,16.56,37079.0,GREENE,NC,21362,266.400,35.48193,-77.68166
1160,16.53,22009.0,AVOYELLES,LA,42073,865.744,31.08509,-91.99379
184,16.525,5059.0,HOT SPRING,AR,32923,622.172,34.31517,-92.94414
648,16.515,17021.0,CHRISTIAN,IL,34800,715.640,39.54552,-89.27959
2499,16.505,47059.0,GREENE,TN,68831,624.117,36.17899,-82.84774
732,16.5,17189.0,WASHINGTON,IL,14716,563.906,38.35314,-89.41718
2163,16.5,39155.0,TRUMBULL,OH,210312,636.568,41.30893,-80.76765
2197,16.490000000000002,40047.0,GARFIELD,OK,60580,1060.065,36.37827,-97.78772
532,16.455,13207.0,MONROE,GA,26424,397.811,33.01743,-83.92293
1633,16.455,29217.0,VERNON,MO,21159,836.829,37.85019,-94.34159
1252,16.44,24035.0,QUEEN ANNE'S,MD,47798,510.692,39.04069,-76.0824
1388,16.42,27063.0,JACKSON,MN,10266,719.235,43.67302,-95.1497
3136,16.415,55091.0,PEPIN,WI,7469,248.695,44.62743,-91.83489
1433,16.39,27153.0,TODD,MN,24895,979.500,46.06656,-94.90057
1122,16.379999999999995,21173.0,MONTGOMERY,KY,26499,198.857,38.03813,-83.91233
2237,16.375,40127.0,PUSHMATAHA,OK,11572,1422.858,34.37789,-95.40808
2086,16.36,39001.0,ADAMS,OH,28550,586.248,38.84168,-83.47417
459,16.36,13059.0,CLARKE,GA,116714,121.035,33.95223,-83.36713
1988,16.36,37111.0,MCDOWELL,NC,44996,445.997,35.68223,-82.04802
410,16.32,12093.0,OKEECHOBEE,FL,39996,891.907,27.38559,-80.88738
817,16.315,18155.0,SWITZERLAND,IN,10613,223.439,38.82584,-85.02967
162,16.305,5015.0,CARROLL,AR,27446,638.800,36.33777,-93.54166
2663,16.305,48197.0,HARDEMAN,TX,4139,696.870,34.2899,-99.74569
2242,16.305,40137.0,STEPHENS,OK,45048,891.363,34.48136,-97.8556
1622,16.3,29195.0,SALINE,MO,23370,766.916,39.13584,-93.20416
227,16.285,5145.0,WHITE,AR,77076,1042.145,35.25472,-91.75315
1250,16.270000000000003,24031.0,MONTGOMERY,MD,971777,506.947,39.13738,-77.20306
2972,16.27,51650.0,HAMPTON,VA,137436,136.299,37.04803,-76.29714
54,16.255000000000003,1055.0,ETOWAH,AL,104430,548.629,34.04763,-86.03442
55,16.255000000000003,1055.0,ETOWAH,AL,104430,548.629,34.04763,-86.03442
2227,16.25,40107.0,OKFUSKEE,OK,12191,628.870,35.4668,-96.32776
2702,16.25,48275.0,KNOX,TX,3719,855.477,33.61665,-99.74711
2225,16.240000000000002,40103.0,NOBLE,OK,11561,742.536,36.3849,-97.23633
2028,16.235,37191.0,WAYNE,NC,122623,556.852,35.36274,-78.00482
707,16.23,17139.0,MOULTRIE,IL,14846,344.477,39.63689,-88.62572
334,16.225,8091.0,OURAY,CO,4436,542.211,38.1506,-107.76713
2215,16.225,40083.0,LOGAN,OK,41848,748.825,35.91415,-97.45076
1153,16.214999999999996,21235.0,WHITLEY,KY,35637,445.119,36.75802,-84.14455
1052,16.2,21033.0,CALDWELL,KY,12984,348.151,37.14864,-87.87051
490,16.195,13121.0,FULTON,GA,920581,534.325,33.79003,-84.46818
1947,16.195,37029.0,CAMDEN,NC,9980,310.214,36.34234,-76.16248
2810,16.185000000000002,48491.0,WILLIAMSON,TX,422679,1134.439,30.64903,-97.60506
2194,16.14,40041.0,DELAWARE,OK,41487,792.311,36.39336,-94.8082
2198,16.134999999999998,40049.0,GARVIN,OK,27576,813.689,34.70935,-97.31272
2063,16.115000000000002,38061.0,MOUNTRAIL,ND,7673,1941.569,48.21029,-102.36475
1997,16.105,37129.0,NEW HANOVER,NC,202667,328.203,34.17746,-77.87137
701,16.1,17127.0,MASSAC,IL,15429,241.814,37.21611,-88.70565
723,16.1,17171.0,SCOTT,IL,5355,252.771,39.63698,-90.47775
3090,16.095,55001.0,ADAMS,WI,20875,688.552,43.97376,-89.76722
3081,16.09,54093.0,TUCKER,WV,7141,421.057,39.11117,-79.55996
1237,16.09,24003.0,ANNE ARUNDEL,MD,537656,587.801,38.99337,-76.56051
1987,16.085,37109.0,LINCOLN,NC,78265,307.041,35.48782,-81.22517
2630,16.064999999999998,48131.0,DUVAL,TX,11782,1795.596,27.68112,-98.49739
187,16.055,5065.0,IZARD,AR,13696,584.018,36.09487,-91.91362
196,16.035,5083.0,LOGAN,AR,22353,731.560,35.21855,-93.72056
2323,16.03,42073.0,LAWRENCE,PA,91108,362.715,40.99273,-80.33444
542,16.025,13227.0,PICKENS,GA,29431,232.712,34.45662,-84.49025
2523,16.02,47107.0,MCMINN,TN,52266,432.183,35.42447,-84.61996
941,16.005000000000003,20021.0,CHEROKEE,KS,21603,591.023,37.16939,-94.84569
3076,15.995000000000001,54083.0,RANDOLPH,WV,29405,1039.946,38.78108,-79.86778
1468,15.995000000000001,28049.0,HINDS,MS,245285,877.292,32.26792,-90.4659
1236,15.97,24001.0,ALLEGANY,MD,75087,429.932,39.6123,-78.7031
2966,15.969999999999999,51595.0,EMPORIA,VA,5927,6.968,36.69618,-77.53597
551,15.965,13245.0,RICHMOND,GA,200549,328.591,33.36148,-82.07499
2241,15.919999999999998,40135.0,SEQUOYAH,OK,42391,714.152,35.50243,-94.75075
520,15.91,13181.0,LINCOLN,GA,7996,257.298,33.79215,-82.44829
392,15.905000000000003,12059.0,HOLMES,FL,19927,489.047,30.86622,-85.81295
2122,15.905,39073.0,HOCKING,OH,29380,423.628,39.49034,-82.48344
2975,15.885,51678.0,LEXINGTON,VA,7042,2.523,37.78233,-79.44432
1127,15.885,21183.0,OHIO,KY,23842,596.227,37.47785,-86.84487
760,15.88,18041.0,FAYETTE,IN,24277,215.162,39.63965,-85.18503
2947,15.87,51179.0,STAFFORD,VA,128961,279.929,38.41893,-77.45904
1611,15.849999999999998,29171.0,PUTNAM,MO,4979,519.611,40.4786,-93.01453
1938,15.845,37011.0,AVERY,NC,17797,247.229,36.07289,-81.92036
2794,15.825,48459.0,UPSHUR,TX,39309,592.599,32.73587,-94.94164
1589,15.81,29127.0,MARION,MO,28781,444.304,39.80753,-91.63537
2229,15.790000000000001,40111.0,OKMULGEE,OK,40069,702.335,35.64687,-95.96458
1558,15.790000000000001,29065.0,DENT,MO,15657,754.506,37.60325,-91.49591
2174,15.775,40001.0,ADAIR,OK,22683,577.053,35.8975,-94.65167
1934,15.770000000000001,37003.0,ALEXANDER,NC,37198,263.650,35.92095,-81.17746
932,15.75,20003.0,ANDERSON,KS,8102,583.734,38.21511,-95.29204
212,15.735000000000001,5115.0,POPE,AR,61754,830.775,35.45529,-93.03153
1414,15.735,27115.0,PINE,MN,29750,1434.558,46.10094,-92.76309
533,15.725000000000003,13209.0,MONTGOMERY,GA,9123,244.692,32.1721,-82.53334
1070,15.715,21069.0,FLEMING,KY,14348,351.316,38.36843,-83.70615
1634,15.715,29219.0,WARREN,MO,32513,437.770,38.7619,-91.1593
2822,15.68,49007.0,CARBON,UT,21403,1484.583,39.67005,-110.59035
518,15.645,13177.0,LEE,GA,28298,361.733,31.81841,-84.14668
444,15.629999999999999,13027.0,BROOKS,GA,16243,497.801,30.83369,-83.58897
1952,15.615,37039.0,CHEROKEE,NC,27444,466.724,35.13623,-84.0613
2709,15.61,48289.0,LEON,TX,16801,1080.619,31.30049,-95.99562
1421,15.61,27129.0,RENVILLE,MN,15730,987.096,44.72369,-94.95561
1205,15.605,22099.0,ST. MARTIN,LA,52160,816.490,30.12143,-91.61148
2381,15.595,45045.0,GREENVILLE,SC,451225,794.866,34.89264,-82.37207
1502,15.574999999999998,28117.0,PRENTISS,MS,25276,418.199,34.62086,-88.52224
441,15.555,13021.0,BIBB,GA,155547,255.366,32.80884,-83.69419
167,15.555,5025.0,CLEVELAND,AR,8689,598.748,33.8932,-92.18871
1999,15.55,37133.0,ONSLOW,NC,177772,905.913,34.76346,-77.50329
1247,15.545,24025.0,HARFORD,MD,244826,526.643,39.53742,-76.29978
519,15.545,13179.0,LIBERTY,GA,63453,602.527,31.80724,-81.45796
2213,15.54,40079.0,LE FLORE,OK,50384,1608.526,34.89964,-94.70349
2788,15.535000000000002,48447.0,THROCKMORTON,TX,1641,915.481,33.17071,-99.20613
170,15.530000000000001,5031.0,CRAIGHEAD,AR,96443,712.674,35.82826,-90.63041
2208,15.52,40069.0,JOHNSTON,OK,10957,658.245,34.31345,-96.65425
157,15.504999999999999,5005.0,BAXTER,AR,41513,586.715,36.28071,-92.33043
1407,15.5,27101.0,MURRAY,MN,8725,719.502,44.01559,-95.76158
188,15.495000000000001,5067.0,JACKSON,AR,17997,641.501,35.5966,-91.22317
437,15.495,13013.0,BARROW,GA,69367,162.941,33.992,-83.7123
166,15.495,5023.0,CLEBURNE,AR,25970,591.922,35.56628,-92.05997
502,15.485,13145.0,HARRIS,GA,32024,472.956,32.73154,-84.91243
582,15.48,13307.0,WEBSTER,GA,2799,210.263,32.04655,-84.55321
1579,15.47,29107.0,LAFAYETTE,MO,33381,638.943,39.0687,-93.80263
2970,15.465000000000002,51630.0,FREDERICKSBURG,VA,24286,10.510,38.29927,-77.48665
1571,15.434999999999999,29091.0,HOWELL,MO,40400,928.373,36.77436,-91.88736
179,15.419999999999998,5049.0,FULTON,AR,12245,620.328,36.38344,-91.81923
2182,15.41,40017.0,CANADIAN,OK,115541,905.601,35.54341,-97.97983
2101,15.405,39031.0,COSHOCTON,OH,36901,567.482,40.29672,-81.93011
1565,15.395,29079.0,GRUNDY,MO,10261,438.026,40.11254,-93.56505
169,15.364999999999998,5029.0,CONWAY,AR,21273,566.668,35.2657,-92.68924
220,15.364999999999998,5131.0,SEBASTIAN,AR,125744,546.160,35.19698,-94.27498
2209,15.350000000000001,40071.0,KAY,OK,46562,944.966,36.81484,-97.14375
1274,15.344999999999999,26001.0,ALCONA,MI,10942,1790.582,44.68253,-82.83408
2611,15.330000000000002,48093.0,COMANCHE,TX,13974,947.684,31.95164,-98.54961
2199,15.33,40051.0,GRADY,OK,52431,1104.900,35.02105,-97.88689
178,15.33,5047.0,FRANKLIN,AR,18125,619.642,35.50857,-93.88767
534,15.31,13211.0,MORGAN,GA,17868,354.620,33.59373,-83.49232
1242,15.294999999999998,24015.0,CECIL,MD,101108,417.837,39.56235,-75.94158
2045,15.290000000000001,38025.0,DUNN,ND,3536,2082.043,47.35461,-102.61236
2514,15.280000000000001,47089.0,JEFFERSON,TN,51407,314.305,36.04847,-83.44096
508,15.249999999999998,13157.0,JACKSON,GA,60485,343.099,34.13415,-83.56513
1962,15.240000000000002,37059.0,DAVIE,NC,41240,267.088,35.92935,-80.54254
1403,15.225000000000001,27093.0,MEEKER,MN,23300,644.775,45.12315,-94.52734
76,15.205000000000002,1077.0,LAUDERDALE,AL,92709,720.990,34.90412,-87.65099
77,15.205000000000002,1077.0,LAUDERDALE,AL,92709,720.990,34.90412,-87.65099
700,15.205,17125.0,MASON,IL,14666,563.464,40.23699,-89.91357
439,15.18,13017.0,BEN HILL,GA,17634,253.908,31.74077,-83.14719
472,15.175,13085.0,DAWSON,GA,22330,214.409,34.44284,-84.17328
2683,15.170000000000002,48237.0,JACK,TX,9044,920.126,33.23227,-98.1719
2004,15.165,37143.0,PERQUIMANS,NC,13453,328.966,36.17826,-76.40426
2226,15.155,40105.0,NOWATA,OK,10536,580.785,36.78961,-95.61331
2844,15.145000000000001,49051.0,WASATCH,UT,23530,1205.985,40.33488,-111.16156
661,15.145000000000001,17047.0,EDWARDS,IL,6721,222.721,38.41709,-88.04794
1561,15.13,29071.0,FRANKLIN,MO,101492,930.685,38.40831,-91.07341
2384,15.129999999999999,45051.0,HORRY,SC,269291,1255.002,33.90926,-78.97667
2003,15.100000000000001,37141.0,PENDER,NC,52217,932.786,34.51258,-77.88802
2187,15.100000000000001,40027.0,CLEVELAND,OK,255755,558.086,35.20311,-97.32833
640,15.09,17005.0,BOND,IL,17768,382.760,38.88592,-89.43659
383,15.085,12041.0,GILCHRIST,FL,16939,355.239,29.72345,-82.7958
2178,15.084999999999999,40009.0,BECKHAM,OK,22119,903.939,35.27394,-99.67163
477,15.08,13095.0,DOUGHERTY,GA,94565,334.633,31.53506,-84.21444
3151,15.06,55121.0,TREMPEALEAU,WI,28816,741.989,44.30305,-91.35886
156,15.055,5003.0,ASHLEY,AR,21853,940.527,33.19083,-91.77226
2908,15.055,51095.0,JAMES CITY,VA,67009,179.241,37.32442,-76.77831
1591,15.035000000000002,29131.0,MILLER,MO,24748,599.992,38.21672,-92.42987
578,15.035,13299.0,WARE,GA,36312,907.988,31.05088,-82.4215
3070,15.035,54071.0,PENDLETON,WV,7695,698.148,38.68683,-79.3337
1953,15.025,37041.0,CHOWAN,NC,14793,233.298,36.12728,-76.60207
2181,15.015,40015.0,CADDO,OK,29600,1290.189,35.16792,-98.38104
3144,15.010000000000002,55107.0,RUSK,WI,14755,930.883,45.47273,-91.13674
2746,15.009999999999996,48363.0,PALO PINTO,TX,28111,985.509,32.75221,-98.31797
294,15.005,8013.0,BOULDER,CO,294567,740.370,40.09482,-105.39838
1406,15.004999999999999,27099.0,MOWER,MN,39163,711.567,43.66624,-92.75951
372,14.96,12017.0,CITRUS,FL,141236,773.294,28.84362,-82.52479
1175,14.96,22039.0,EVANGELINE,LA,33984,679.624,30.72069,-92.40408
1944,14.954999999999998,37023.0,BURKE,NC,90912,515.075,35.74618,-81.70618
2590,14.95,48051.0,BURLESON,TX,17187,676.812,30.49348,-96.62209
180,14.940000000000001,5051.0,GARLAND,AR,96024,734.621,34.57886,-93.14691
728,14.939999999999998,17181.0,UNION,IL,17808,422.148,37.4751,-89.25287
1103,14.935,21135.0,LEWIS,KY,13870,495.382,38.53205,-83.3733
1352,14.924999999999999,26157.0,TUSCOLA,MI,55729,913.911,43.4879,-83.43661
2995,14.92,51840.0,WINCHESTER,VA,26203,9.254,39.17386,-78.17635
1981,14.91,37097.0,IREDELL,NC,159437,596.902,35.80635,-80.87454
678,14.9,17081.0,JEFFERSON,IL,38827,583.784,38.30078,-88.92421
825,14.875,18171.0,WARREN,IN,8508,366.405,40.35265,-87.37584
633,14.870000000000001,16079.0,SHOSHONE,ID,12765,2635.123,47.34769,-115.88509
2216,14.855,40085.0,LOVE,OK,9423,532.394,33.95777,-97.24512
1345,14.85,26143.0,ROSCOMMON,MI,24449,580.032,44.33951,-84.61127
128,14.825,1129.0,WASHINGTON,AL,17581,1088.566,31.40697,-88.20207
129,14.825,1129.0,WASHINGTON,AL,17581,1088.566,31.40697,-88.20207
2608,14.809999999999997,48087.0,COLLINGSWORTH,TX,3057,919.321,34.96335,-100.27213
195,14.799999999999999,5081.0,LITTLE RIVER,AR,13171,564.766,33.69949,-94.22977
1371,14.79,27029.0,CLEARWATER,MN,8695,1029.736,47.57587,-95.37111
2342,14.780000000000001,42111.0,SOMERSET,PA,77742,1080.932,39.98129,-79.02848
575,14.77,13293.0,UPSON,GA,27153,327.554,32.88183,-84.29228
660,14.77,17045.0,EDGAR,IL,18576,623.996,39.67903,-87.74711
1939,14.765,37013.0,BEAUFORT,NC,47759,958.215,35.48231,-76.84201
1256,14.760000000000002,24043.0,WASHINGTON,MD,147430,467.343,39.60362,-77.81467
